essay_id,prompt_id,mean_word,word_var,mean_sent,sent_var,ess_char_len,word_count,prep_comma,unique_word,clause_per_s,mean_clause_l,max_clause_in_s,spelling_err,sent_ave_depth,ave_leaf_depth,automated_readability,linsear_write,stop_prop,positive_sentence_prop,negative_sentence_prop,neutral_sentence_prop,overall_positivity_score,overall_negativity_score,",",.,VB,JJR,WP,PRP$,VBN,VBG,IN,CC,JJS,PRP,MD,WRB,RB,VBD,RBR,VBZ,NNP,POS,WDT,DT,CD,NN,TO,JJ,VBP,RP,NNS
1526,0.0,0.5465482233181552,0.4270943243156797,0.05063557538513343,0.017343341255950592,0.5042338158972958,0.5291073738680466,0.5514705882352942,0.47674418604651164,0.08333333333333333,0.11475409836065574,0.2857142857142857,0.15584415584415584,0.25357142857142856,0.2241066561821447,0.06682577565632458,0.0963101938711695,0.5631236018379541,0.39285714285714285,0.25,0.4166666666666667,0.8995672381562172,0.0,0.6231266425172243,0.43360323886639673,0.3993808049535603,0.0,0.048582995951417005,0.33575317604355714,0.15558126084441873,0.2510121457489879,0.5522267206477732,0.4213562753036438,0.12348178137651822,0.2982456140350877,0.26113360323886636,0.09261133603238866,0.5510501012145749,0.07692307692307693,0.0,0.10931174089068825,0.09693896855726664,0.11285425101214575,0.19190283400809718,0.4587463353343571,0.18016194331983806,0.35119188104791127,0.18218623481781376,0.29149797570850206,0.3609022556390977,0.06275303643724697,0.38866396761133604
1527,0.0,0.7859939495962874,0.6314154737151684,0.051547548895810535,0.0405884736569811,0.4168260038240918,0.3984476067270375,0.25735294117647056,0.47674418604651164,0.031746031746031744,0.11475409836065574,0.14285714285714285,0.37662337662337664,0.22857142857142856,0.22499369815986262,0.08949880668257756,0.14821763602251406,0.8626111768812799,0.6666666666666666,0.047619047619047616,0.3333333333333333,0.6872118970442233,0.0,0.27103739497627444,0.3986352357320099,0.13180557582834623,0.2655086848635236,0.0,0.1582955420552751,0.04767812832328961,0.23076923076923075,0.36923076923076925,0.2021091811414392,0.4540942928039702,0.23904052936311002,0.058199864651477556,0.05676178660049628,0.5447425558312655,0.28287841191067,0.07692307692307693,0.07444168734491316,0.5771665777695323,0.0,0.11761786600496278,0.3083768289552494,0.22084367245657568,0.3506437147403443,0.08933002481389579,0.27915632754342434,0.4147465437788018,0.3076923076923077,0.48833746898263025
1528,0.0,0.4055691307022944,0.22838025933430384,0.08564132783343154,0.024678495737617153,0.1352089593007375,0.15135834411384216,0.125,0.13953488372093023,0.05555555555555555,0.09836065573770492,0.14285714285714285,0.11038961038961038,0.35,0.28267254038179146,0.08233890214797136,0.14821763602251406,0.7535155875299759,0.3333333333333333,0.3333333333333333,0.3888888888888889,0.9396134299091601,0.0,0.0,0.31875,0.685049019607843,0.0,0.0,0.5316091954022988,0.13343253968253968,0.07175925925925926,0.7319444444444444,0.3770833333333333,0.0,0.27546296296296297,0.5700757575757576,0.15885416666666666,0.3658854166666667,0.35185185185185186,0.0,0.0,0.4513239875389408,0.0,0.32916666666666666,0.5584291187739464,0.0,0.4753363228699552,0.0625,0.125,0.15476190476190474,0.21527777777777776,0.26666666666666666
1529,0.0,0.7020820382699825,0.5456014465058444,0.0779576415127041,0.02829545412888127,0.4247473367932259,0.4191461836998706,0.3602941176470588,0.4496124031007752,0.11764705882352942,0.14480874316939893,0.2857142857142857,0.13636363636363635,0.3882352941176471,0.33400080096115337,0.10859188544152747,0.17448405253283306,0.5386437837681664,0.6470588235294118,0.17647058823529413,0.2058823529411765,0.6658988778591992,0.0,0.296815408085431,0.3326086956521739,0.3711636828644501,0.11630434782608695,0.06521739130434782,0.2426911544227886,0.15663819875776397,0.5335144927536232,0.6402173913043478,0.41807065217391304,0.0,0.32336956521739124,0.09560276679841898,0.24864130434782608,0.45337975543478265,0.24094202898550726,0.25271739130434784,0.1956521739130435,0.09295002031694433,0.0,0.2576086956521739,0.4370314842578711,0.12092391304347826,0.360011698186781,0.17119565217391305,0.23233695652173914,0.2725155279503106,0.33695652173913043,0.5347826086956521
1530,0.0,0.3765750301175232,0.2344181313344251,0.04998590863672466,0.057184193758337026,0.3807702813438951,0.4294954721862872,0.3235294117647059,0.34108527131782945,0.057971014492753624,0.22540983606557377,0.2857142857142857,0.11688311688311688,0.2086956521739131,0.2748485682819383,0.052505966587112166,0.15947467166979362,0.36256171533361553,0.21739130434782608,0.4782608695652174,0.35507246376811596,0.0,0.11827229324078499,0.33184503675641547,0.4523136246786632,0.4096476636927264,0.2750642673521851,0.12339331619537275,0.1311940430812871,0.14818215203819315,0.3453299057412168,0.4940874035989717,0.3489717223650386,0.0,0.5826906598114824,0.18088338396821688,0.2352185089974293,0.5869215938303342,0.2930591259640103,0.0,0.26221079691516713,0.0703457223169882,0.0,0.48740359897172236,0.3758532045031469,0.0,0.3563466171740809,0.11568123393316196,0.30077120822622105,0.3294160852001469,0.0,0.27146529562982
1531,0.0,0.3043800098926799,0.2927253627565672,0.03500294637595758,0.014076955877633735,0.33078393881453155,0.3855109961190168,0.33088235294117646,0.34108527131782945,0.06666666666666667,0.11475409836065574,0.14285714285714285,0.08441558441558442,0.24800000000000005,0.22267008594751736,0.02983293556085919,0.04549718574108818,0.5021394648986695,0.52,0.16,0.37333333333333335,0.8044219456560887,0.0,0.28290098465537067,0.5448717948717948,0.6053293112116641,0.0,0.06837606837606838,0.2907947735533942,0.21896621896621898,0.1177587844254511,0.6182336182336182,0.23205128205128206,0.0,0.3228869895536562,0.2672882672882673,0.19551282051282054,0.375267094017094,0.28869895536562207,0.08831908831908833,0.08547008547008547,0.05847112389168465,0.03970797720797721,0.13504273504273506,0.5206798310246586,0.3803418803418804,0.7414050822122571,0.25641025641025644,0.23076923076923078,0.25396825396825395,0.0,0.15042735042735042
1532,0.0,0.44479093382994345,0.28202191906917273,0.04504681464021476,0.009791890908702128,0.28680688336520077,0.314359637774903,0.20588235294117646,0.3798449612403101,0.0,0.0,0.0,0.06493506493506493,0.2333333333333333,0.1836720193264175,0.0477326968973747,0.07531492897346555,0.42713558237075683,0.5555555555555556,0.2222222222222222,0.25925925925925924,0.7690606088901338,0.0,0.1418546365914787,0.4917857142857142,0.40651260504201675,0.07642857142857143,0.0,0.2278325123152709,0.5489795918367346,0.25833333333333336,0.5314285714285715,0.32321428571428573,0.0,0.3642857142857142,0.2931818181818182,0.3267857142857143,0.5017857142857143,0.0,0.0,0.10714285714285714,0.02443257676902537,0.0,0.0,0.4438423645320197,0.15892857142857142,0.462011531069827,0.3535714285714286,0.38571428571428573,0.3581632653061224,0.22142857142857142,0.39428571428571424
1533,0.0,0.3409265457919848,0.30533032241178065,0.1785503830288745,0.2473349422589139,0.19694072657743786,0.22639068564036222,0.21323529411764705,0.23255813953488372,0.26666666666666666,0.1598360655737705,0.42857142857142855,0.07142857142857142,0.44000000000000006,0.3444256184344289,0.17183770883054897,0.21669793621013136,0.23481542634744662,0.6,0.4,0.0,0.9043178998759455,0.0,0.09979723177289959,0.1922110552763819,0.30505468519065915,0.0,0.0,0.12822734361462484,0.09655419956927494,0.2596314907872697,0.8412060301507538,0.4547738693467337,0.0,0.4556113902847571,0.23572407492005482,0.34484924623115576,0.44126884422110557,0.254606365159129,0.0,0.09045226130653267,0.22345371718405113,0.0,0.0,0.6245018194420378,0.0,0.4196768596344953,0.18090452261306533,0.24874371859296485,0.3639626704953338,0.0,0.3135678391959799
1534,0.0,0.22995040747798137,0.215429112732687,0.052079735029362154,0.01775742507425885,0.46298825457525267,0.5575679172056921,0.35294117647058826,0.39147286821705424,0.06896551724137931,0.14480874316939893,0.14285714285714285,0.2922077922077922,0.2862068965517241,0.24234133151849022,0.034606205250596656,0.06727418922540875,0.46964706139416507,0.6551724137931034,0.034482758620689655,0.36206896551724144,0.617002515589618,0.0,0.12134205166684532,0.45183299389002035,0.7572780639750808,0.043584521384928715,0.048879837067209775,0.2078797668375588,0.03913296479487925,0.27359131025118805,0.530346232179226,0.35020366598778,0.0,0.5308893414799728,0.38215145343454915,0.3261201629327902,0.39345723014256617,0.1031907671418873,0.0,0.13441955193482688,0.11146430134952509,0.0,0.0,0.4317718940936864,0.18126272912423624,0.5677075246819432,0.5132382892057027,0.219959266802444,0.21559499563572881,0.06313645621181262,0.13686354378818738
1535,0.0,0.29484216883525627,0.24115803814400152,0.2064427420938912,0.14472515164880678,0.26495493034689976,0.31047865459249674,0.16176470588235295,0.1821705426356589,0.2222222222222222,0.06147540983606557,0.2857142857142857,0.17532467532467533,0.45,0.271051215657262,0.19570405727923632,0.4183864915572233,0.40604935406513504,0.5,0.16666666666666666,0.3888888888888889,0.7295376632384916,0.0,0.0724804712511205,0.1675182481751825,0.4708029197080292,0.0,0.0,0.8381575635539894,0.631126173096976,0.11313868613138688,0.45255474452554745,0.36332116788321167,0.0,0.39294403892944035,0.2996018579960186,0.0,0.19229014598540148,0.09245742092457421,0.0,0.24087591240875914,0.21222457193532984,0.0,0.0,0.34684117795117037,0.3248175182481752,0.4898039344047658,0.3284671532846715,0.24635036496350368,0.3863399374348279,0.45255474452554745,0.33284671532846716
1536,0.0,0.4163732741634424,0.19886597045225346,0.14997053624042428,0.05327367999964831,0.1382136028407539,0.1539456662354463,0.14705882352941177,0.14728682170542637,0.08333333333333333,0.03278688524590164,0.14285714285714285,0.045454545454545456,0.325,0.26998112020138454,0.11694510739856803,0.20262664165103192,0.3656979927868728,0.25,0.25,0.5833333333333334,0.8849643843291048,0.0,0.26837363679468945,0.25844594594594594,0.41017488076311603,0.0,0.0,0.1724137931034483,0.0,0.0,0.6702702702702703,0.4280405405405406,0.0,0.45945945945945943,0.3961916461916462,0.0,0.5933277027027027,0.0,0.0,0.08108108108108109,0.09244758777469059,0.0,0.0,0.44454799627213426,0.6013513513513514,0.2610592655435705,0.12162162162162163,0.39527027027027034,0.26351351351351354,0.20945945945945948,0.5513513513513514
1537,0.0,0.25038547191866867,0.26757445105223665,0.10838130637777074,0.03228567967533486,0.33897842119639443,0.4049159120310479,0.3014705882352941,0.24031007751937986,0.07692307692307693,0.10382513661202185,0.2857142857142857,0.12337662337662338,0.3769230769230769,0.34022507681486686,0.09188544152744631,0.1932457786116323,0.2663812874933698,0.7692307692307693,0.07692307692307693,0.17948717948717952,0.6013261219551987,0.0,0.16735659373151981,0.27935393258426966,0.596827495042961,0.0,0.1348314606741573,0.39422704378148,0.21589085072231137,0.0,0.6095505617977528,0.3050561797752809,0.0,0.4775280898876404,0.329417773237998,0.19276685393258428,0.5673279494382023,0.17790262172284646,0.0,0.15168539325842698,0.028824950120760265,0.039150280898876406,0.0,0.5749709414955444,0.0,0.3639844812818058,0.5056179775280899,0.2148876404494382,0.34430176565008025,0.0,0.3775280898876404
1538,0.0,0.4107067298159691,0.2916390674528055,0.024303137443974214,0.008526327887265522,0.3911499590275881,0.4346701164294955,0.34558823529411764,0.34108527131782945,0.050505050505050504,0.04590163934426229,0.2857142857142857,0.12337662337662338,0.1484848484848485,0.09685572687224672,0.02744630071599045,0.03481342505732749,0.2927332552562601,0.5454545454545454,0.030303030303030304,0.494949494949495,0.7752380744497275,0.0,0.4199179540892031,0.6279850746268656,0.6417910447761194,0.05323383084577114,0.0,0.5712815234173957,0.1911869225302061,0.1799336650082919,0.46268656716417905,0.29266169154228855,0.30348258706467657,0.451077943615257,0.49592944369063774,0.1707089552238806,0.30581467661691547,0.03150912106135987,0.0,0.11940298507462686,0.07657971823127353,0.0,0.0,0.5091782466975467,0.11069651741293532,0.5188407737099257,0.2238805970149254,0.16791044776119401,0.22174840085287845,0.0,0.2626865671641791
1539,0.0,0.46416492465729897,0.40790028284466834,0.08146729522687095,0.046810228106962774,0.37394154602567603,0.40620957309184996,0.4117647058823529,0.45348837209302323,0.041666666666666664,0.13114754098360656,0.14285714285714285,0.1038961038961039,0.35,0.32232613562504514,0.08949880668257756,0.08067542213883677,0.35856532165571897,0.6875,0.0625,0.2916666666666667,0.6098745948217216,0.0,0.43056149859744214,0.3317073170731707,0.4112864658058345,0.05799457994579946,0.19512195121951223,0.20745724698626297,0.15621370499419282,0.1960252935862692,0.6720867208672088,0.515040650406504,0.16531165311653115,0.4607046070460704,0.34959349593495936,0.12398373983739837,0.571138211382114,0.06865401987353208,0.08401084010840108,0.04878048780487806,0.15758680951295495,0.0755420054200542,0.12845528455284552,0.4358471170918606,0.12059620596205962,0.4497429727660505,0.17073170731707318,0.15853658536585366,0.3774680603948896,0.0,0.27317073170731704
1540,0.0,0.2969552278570091,0.22250183136219015,0.0627423006544056,0.015292135871175186,0.3474460529909861,0.40620957309184996,0.34558823529411764,0.4496124031007752,0.10526315789473684,0.11748633879781421,0.42857142857142855,0.16883116883116883,0.3368421052631579,0.2935600068148076,0.048926014319809065,0.09318323952470293,0.434052757793765,0.47368421052631576,0.3157894736842105,0.24561403508771928,0.9427569183072131,0.0,0.162340456044744,0.3960490463215259,0.43420419939092797,0.0,0.06539509536784742,0.1738231701587898,0.15706500583884778,0.22524977293369663,0.6926430517711172,0.2712534059945504,0.1662125340599455,0.4323342415985468,0.3195442160019817,0.12465940054495912,0.3349795640326976,0.13805631244323344,0.0,0.2452316076294278,0.08388296111436502,0.11393051771117166,0.25831062670299726,0.6772526543267875,0.12125340599455041,0.5214012536503708,0.34332425068119893,0.2574931880108992,0.18217205138186063,0.2534059945504087,0.27465940054495913
1541,0.0,0.48337911410606244,0.4636305029155154,0.030524454920447856,0.011328242798299637,0.33488118000546296,0.36093143596377747,0.3014705882352941,0.29069767441860467,0.09333333333333334,0.060889929742388764,0.2857142857142857,0.11688311688311688,0.184,0.1440841435758413,0.04057279236276849,0.06727418922540875,0.45220130515796414,0.68,0.2,0.14,0.7238464924566809,0.0,0.4112945084605004,0.5658284023668639,0.3592064044552732,0.2532544378698225,0.4260355029585799,0.15098959396041622,0.11369399830938293,0.3057199211045365,0.49526627218934915,0.3748520710059172,0.0,0.3185404339250493,0.3469607315761162,0.20303254437869822,0.5975406804733728,0.0,0.0,0.15976331360946747,0.13156002875629044,0.04123520710059172,0.0,0.43256478269740867,0.0,0.3270093135563988,0.13313609467455623,0.3994082840236686,0.32967032967032966,0.09171597633136094,0.31242603550295855
1542,0.0,0.5424449491465833,0.36826505686095934,0.06985177462490368,0.03935044812507782,0.5711554220158427,0.6002587322121604,0.5514705882352942,0.6976744186046512,0.15384615384615385,0.16256830601092895,0.7142857142857143,0.35064935064935066,0.34615384615384615,0.3571093823226169,0.08233890214797136,0.1932457786116323,0.47819371621346984,0.5384615384615384,0.15384615384615385,0.35897435897435903,0.7916906515790025,0.0,0.21944363671609965,0.36629834254143645,0.3773155671108222,0.11823204419889503,0.0,0.18797231218644822,0.3892396737700605,0.3425414364640884,0.7193370165745856,0.2833333333333334,0.0,0.22958870472682627,0.23756906077348067,0.08425414364640885,0.5498388581952118,0.1632903621853898,0.1712707182320442,0.11049723756906078,0.2645737594877885,0.025667587476979743,0.17458563535911603,0.5654410363878833,0.16390423572744015,0.41027673859723013,0.18232044198895028,0.31491712707182323,0.21546961325966849,0.057090239410681407,0.3270718232044199
1543,0.0,0.27817162878523827,0.11681698173710565,0.03977607542722452,0.006834636738892477,0.27724665391969405,0.32729624838292365,0.22058823529411764,0.21705426356589147,0.049999999999999996,0.08743169398907104,0.2857142857142857,0.11688311688311688,0.23499999999999996,0.18047341741596762,0.02744630071599045,0.05655320289466631,0.3741834118911768,0.3,0.25,0.525,0.9083096562487495,0.0,0.20334111729836538,0.5221843003412969,0.776952419192933,0.07303754266211604,0.0,0.30481346357537953,0.06557776694295465,0.3879408418657566,0.5078498293515359,0.3088737201365188,0.20819112627986347,0.32878270762229805,0.48029785913744955,0.0780716723549488,0.4795221843003413,0.0,0.0,0.04095563139931741,0.04669707505342732,0.0,0.0,0.6237495586677652,0.15187713310580206,0.33646061311008735,0.522184300341297,0.15358361774744028,0.30424183325207216,0.10580204778156997,0.44232081911262794
1544,0.0,0.4496124060251068,0.3176820761270613,0.08226794086751556,0.06231642819684501,0.5424747336793226,0.592496765847348,0.5441176470588235,0.31007751937984496,0.07246376811594203,0.09180327868852459,0.14285714285714285,0.12987012987012986,0.3391304347826087,0.3429928414096916,0.08591885441527447,0.06995443580809435,0.3446341639135044,0.5652173913043478,0.13043478260869565,0.35507246376811596,0.763631650099957,0.0,0.34240774349667275,0.33706896551724136,0.4797160243407708,0.16398467432950192,0.04597701149425287,0.1710926146122341,0.4417077175697865,0.2573435504469987,0.6651340996168583,0.32940613026819926,0.0,0.33652618135376755,0.22466039707419017,0.08764367816091953,0.5046695402298851,0.12132822477650064,0.1781609195402299,0.08045977011494254,0.09173917714040176,0.0,0.27241379310344827,0.6161976483022856,0.0,0.471315911550951,0.29310344827586204,0.2413793103448276,0.3308702791461412,0.1781609195402299,0.2942528735632184
1545,0.0,0.5423711422480135,0.4514574920126747,0.08023963857788255,0.07073545580607707,0.28407538923791315,0.2988357050452781,0.2867647058823529,0.34108527131782945,0.08333333333333333,0.03825136612021858,0.2857142857142857,0.12987012987012986,0.3166666666666667,0.322848001543458,0.09785202863961813,0.2808005003126955,0.4703751643037035,0.5,0.0,0.5833333333333334,0.7268281377139274,0.0,0.5862627047323105,0.3387453874538745,0.3920121554156718,0.07896678966789668,0.0885608856088561,0.4707978114263901,0.14180284659989456,0.4194341943419434,0.5261992619926199,0.4675276752767528,0.0,0.43911439114391143,0.21637034552163703,0.08440959409594095,0.38883763837638374,0.046740467404674045,0.0,0.11070110701107011,0.08835396765182606,0.0,0.17490774907749077,0.2427789795139331,0.0,0.4964175202290139,0.2656826568265683,0.21586715867158673,0.2878228782287823,0.11439114391143912,0.47822878228782284
1546,0.0,0.49030939615012775,0.3233791295951647,0.04271294694622389,0.013410229076272208,0.4963124829281617,0.5329883570504528,0.49264705882352944,0.5271317829457365,0.04301075268817204,0.07377049180327869,0.14285714285714285,0.16883116883116883,0.2,0.16236030605147228,0.053699284009546544,0.06727418922540875,0.508461801986982,0.6774193548387096,0.03225806451612903,0.33870967741935487,0.732493264778438,0.0,0.43533677617844196,0.49509394572025045,0.3326783740636129,0.08935281837160751,0.050104384133611686,0.37290331869555826,0.2005666567253206,0.3235908141962422,0.5954070981210856,0.43455114822546975,0.38204592901878914,0.35490605427974947,0.17137976845701272,0.14326722338204592,0.4399791231732777,0.0,0.0,0.10020876826722337,0.05712836321776286,0.0,0.09895615866388309,0.5494204880858109,0.092901878914405,0.40061038973197155,0.1315240083507307,0.29123173277661796,0.2907843722039964,0.1941544885177453,0.5110647181628392
1547,0.0,0.5203979925432933,0.3323271921968375,0.03031493485235383,0.02912195461609844,0.2411909314394974,0.25614489003880986,0.23529411764705882,0.3023255813953488,0.05555555555555555,0.12021857923497267,0.14285714285714285,0.16883116883116883,0.18333333333333335,0.21953307531791186,0.04057279236276849,0.05018761726078799,0.434052757793765,0.4444444444444444,0.0,0.6481481481481483,0.82578000987101,0.0,0.20516166449180806,0.6006198347107438,0.47034516285853184,0.0,0.2975206611570248,0.10544314619549729,0.0,0.3415977961432507,0.6917355371900826,0.18698347107438018,0.0,0.3278236914600551,0.1453794139744553,0.378099173553719,0.3991477272727273,0.05234159779614325,0.0,0.1487603305785124,0.07067274272032131,0.1727789256198347,0.0,0.664576802507837,0.18388429752066116,0.37801578771819294,0.4090909090909091,0.27892561983471076,0.34533648170011805,0.0,0.3371900826446281
1548,0.0,0.5787501098707919,0.3450740388591596,0.0761978151489053,0.020502395037140627,0.30210325047801145,0.3130659767141009,0.35294117647058826,0.29844961240310075,0.025641025641025644,0.21311475409836064,0.14285714285714285,0.14935064935064934,0.33076923076923076,0.2529218735952531,0.0954653937947494,0.1979362101313321,0.57294964028777,0.5384615384615384,0.07692307692307693,0.4487179487179488,0.8081940669279097,0.0,0.6904844893691181,0.32930463576158936,0.703544994156603,0.21258278145695367,0.2384105960264901,0.2957296186343914,0.0,0.23951434878587197,0.5543046357615894,0.23973509933774836,0.0,0.3565121412803532,0.4659843467790488,0.681705298013245,0.523385761589404,0.0,0.0,0.07947019867549669,0.16989540137401746,0.0,0.0,0.3873030372231103,0.0,0.2954295726546491,0.32781456953642385,0.17880794701986757,0.2582781456953642,0.10264900662251655,0.36556291390728474
1549,0.0,0.720912148918711,0.583801635762892,0.052576442087343675,0.027526379763856003,0.17044523354274788,0.16688227684346701,0.13970588235294118,0.26356589147286824,0.0,0.0,0.0,0.05844155844155844,0.3,0.3249546514641099,0.08591885441527447,0.1669793621013133,0.7255334418596509,0.6666666666666666,0.1111111111111111,0.25925925925925924,0.7127247099835038,0.0,0.31225863400639964,0.43301886792452826,0.5726970033296337,0.26918238993710697,0.15094339622641512,0.4012144870960746,0.36253369272237196,0.38993710691823896,0.5459119496855346,0.3984276729559748,0.0,0.14255765199161424,0.0737564322469983,0.14386792452830188,0.22091194968553463,0.0,0.0,0.15094339622641512,0.17210368541703405,0.0,0.0,0.5057471264367817,0.0,0.4203401302986716,0.39622641509433965,0.19811320754716982,0.2803234501347709,0.0,0.5433962264150943
1550,0.0,0.39973087470861285,0.36508941338623696,0.051021410331958374,0.02404886439844304,0.40671947555312754,0.4540750323415265,0.29411764705882354,0.3953488372093023,0.19444444444444445,0.1252927400468384,0.2857142857142857,0.11688311688311688,0.2791666666666667,0.26585352422907493,0.048926014319809065,0.0887161618868936,0.40019906080706463,0.75,0.041666666666666664,0.24305555555555558,0.6550340483145918,0.0,0.1985964912280702,0.45899999999999996,0.6070588235294118,0.0,0.060000000000000005,0.09568965517241379,0.0,0.155,0.496,0.248875,0.1525,0.3825,0.2931818181818182,0.114375,0.48296875,0.0,0.0,0.18,0.0855140186915888,0.0,0.47400000000000003,0.53,0.445,0.375067264573991,0.49500000000000005,0.27,0.3760714285714286,0.23249999999999998,0.40800000000000003
1551,0.0,0.5475896511505582,0.4582314857944922,0.04817324690630525,0.015473545043322292,0.7044523354274789,0.7386804657179818,0.7205882352941176,0.6550387596899225,0.05833333333333333,0.11007025761124122,0.2857142857142857,0.2662337662337662,0.26749999999999996,0.23609847418685478,0.06443914081145584,0.07263468239077994,0.4550432193105618,0.575,0.1,0.3791666666666667,0.6988099763896114,0.0,0.4167364866580344,0.4428364688856729,0.30748276155614196,0.18581765557163532,0.0694645441389291,0.3138879185588103,0.19464544138929088,0.20935841775205016,0.6191027496382056,0.24884225759768452,0.1765557163531114,0.3854317414375301,0.08485725562425997,0.16552098408104196,0.4320730824891462,0.3299565846599132,0.08972503617945007,0.1389290882778582,0.1732556095053897,0.020170043415340087,0.3429811866859624,0.4866510304905434,0.19319826338639653,0.44513378284542454,0.18234442836468887,0.2344428364688857,0.290262559437668,0.08972503617945007,0.30564399421128796
1552,0.0,0.3306529585723319,0.2548393783351842,0.09988214496169712,0.23599956333349445,0.3042884457798416,0.35058214747736094,0.22794117647058823,0.21705426356589147,0.2777777777777778,0.11639344262295082,0.5714285714285714,0.15584415584415584,0.3333333333333333,0.36418290990284224,0.09188544152744631,0.5121951219512195,0.2909242498474339,0.6666666666666666,0.0,0.3888888888888889,0.6760391238811744,0.0,0.0,0.31224489795918364,0.30972388955582225,0.0727891156462585,0.0,0.08679333802486511,0.19606413994169095,0.0,0.6537414965986396,0.5848639455782313,0.2074829931972789,0.5975056689342404,0.039888682745825604,0.0,0.4181547619047619,0.1292517006802721,0.0,0.0816326530612245,0.03490368109860766,0.0,0.3224489795918367,0.7210884353741497,0.15136054421768708,0.5919282511210762,0.36734693877551017,0.21428571428571427,0.6064139941690961,0.31632653061224486,0.22857142857142854
1553,0.0,0.5079532861107917,0.3991173104096884,0.07719505008839127,0.023799789872560786,0.46107620868615135,0.49159120310478654,0.5073529411764706,0.4069767441860465,0.049999999999999996,0.07650273224043716,0.2857142857142857,0.13636363636363635,0.32,0.2403764879028649,0.09069212410501194,0.15947467166979362,0.5056490889762418,0.8,0.05,0.17500000000000002,0.6455340349753892,0.0,0.530770132458094,0.34075723830734966,0.40560723175684527,0.047661469933184854,0.10690423162583519,0.22732509023884492,0.171174037543748,0.18411284335560504,0.621380846325167,0.3023385300668152,0.13585746102449886,0.5174461766889383,0.23506782749544444,0.15283964365256125,0.41070434298440983,0.05642167780252413,0.06904231625835189,0.1603563474387528,0.10665445538371876,0.0,0.0,0.4558789647492512,0.0,0.3784793312493134,0.34075723830734966,0.21046770601336304,0.3102131721285396,0.0,0.4703786191536748
1554,0.0,0.4593898751538782,0.33696322279339813,0.07307012374779022,0.049590954848976396,0.43512701447691887,0.47347994825355755,0.4411764705882353,0.437984496124031,0.049999999999999996,0.12021857923497267,0.14285714285714285,0.12337662337662338,0.255,0.28309761187108745,0.0847255369928401,0.1979362101313321,0.4247682068249144,0.55,0.1,0.4083333333333333,0.7352385049421746,0.0,0.2850667338201964,0.36602870813397126,0.3812271320011258,0.1535885167464115,0.0,0.09156904801187922,0.3677375256322625,0.22248803827751198,0.7119617224880384,0.4113636363636364,0.0,0.4202551834130781,0.22444541104828186,0.16417464114832536,0.735272129186603,0.21212121212121215,0.07416267942583732,0.20095693779904308,0.04091579841702813,0.1000299043062201,0.0,0.5946213496122752,0.10645933014354067,0.30407449524749497,0.3229665071770335,0.2906698564593302,0.2532467532467533,0.07416267942583732,0.28708133971291866
1555,0.0,0.6586797925639448,0.3729611846208532,0.11019446081319977,0.003956374378519524,0.054083583720295,0.054333764553686936,0.051470588235294115,0.08139534883720931,0.0,0.0,0.0,0.03896103896103896,0.35,0.2544052863436123,0.13484486873508356,0.23076923076923078,0.57294964028777,0.5,0.5,0.0,0.0,0.16621447950878196,0.0,0.29423076923076924,0.43778280542986425,0.0,0.0,0.0,0.3695054945054945,0.19871794871794873,0.8346153846153846,0.5221153846153846,0.0,0.21794871794871795,0.4510489510489511,0.0,0.506610576923077,0.0,0.0,0.0,0.06578001437814522,0.0,0.0,0.7029177718832892,0.0,0.5381165919282511,0.0,0.25961538461538464,0.4285714285714286,0.5961538461538463,0.46153846153846156
1556,0.0,0.44118966868955944,0.3383066988123281,0.04563039635161795,0.02627943359510636,0.3714832013111172,0.407503234152652,0.47058823529411764,0.26744186046511625,0.043478260869565216,0.054644808743169404,0.14285714285714285,0.01948051948051948,0.20434782608695654,0.20522289791227732,0.052505966587112166,0.12757973733583491,0.3856753606402804,0.5652173913043478,0.08695652173913043,0.4057971014492754,0.7179767793481305,0.0,0.5651119669091428,0.4560975609756097,0.37015781922525104,0.1739837398373984,0.0,0.06915241566208766,0.052071234998064264,0.5880758807588076,0.7224932249322493,0.46598915989159895,0.3306233062330623,0.24570912375790424,0.28603104212860314,0.0,0.45215108401084014,0.0,0.0,0.11382113821138211,0.03707924929716587,0.0,0.0,0.554714512662368,0.0,0.5293667286448649,0.21951219512195125,0.21951219512195125,0.24157955865272937,0.0,0.37723577235772354
1557,0.0,0.3725678601964089,0.2095357559447337,0.06433347851707616,0.08356002294846718,0.4444140945096968,0.5019404915912031,0.5220588235294118,0.38372093023255816,0.11594202898550725,0.1168032786885246,0.2857142857142857,0.14935064935064934,0.27391304347826084,0.30012789540997575,0.06682577565632458,0.1557223264540338,0.4165152726303807,0.30434782608695654,0.30434782608695654,0.4565217391304348,0.9974780207639188,0.0,0.4964912280701755,0.35062499999999996,0.37941176470588234,0.22291666666666665,0.2,0.2658045977011494,0.1601190476190476,0.3875,0.6070833333333333,0.339375,0.12708333333333333,0.35416666666666663,0.09772727272727273,0.14296875,0.34759114583333334,0.3430555555555556,0.12916666666666668,0.08750000000000001,0.19240654205607477,0.0,0.0,0.48735632183908045,0.09270833333333334,0.46950672645739916,0.3375,0.20625,0.24375,0.12916666666666668,0.16999999999999998
